tweet,username,target
Exit ramp closed for construction on I-10 WB at Picacho Peak Rd #traffic http://bit.ly/10ksHHH,TotalTrafficTUC,0
PUNPEE - Happy Meal (Official Music Video),yuta_i10,0
Central LA I10 W / S La Brea Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02882,chp_la,0
LIVE FILE : KID FRESINO - ài qíng Release Tour https://youtu.be/1WM787dSo5k,yuta_i10,0
[IE] Rancho Cucamonga I10 W Wo / Monte Vista Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN01507,chp_riv,0
[IE] Rancho Cucamonga I10 E Wo / I15 **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN01513,chp_riv,0
All the roads up north - and many in southeastern Arizona - are slick and snowy. SR 89 and I-10 are both open.,ArizonaDOT,0
We have a front wheel drive would you recommend driving down 89-S and getting on to I-10 E to go to Texas?,mlmyers00,0
ITS SO SOFT I 10/10 RECOMMEND !!,lunarcotton,0
East LA I10 E / I710 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02773,chp_la,0
"Accident, right lane blocked in #Goodyear on I - 10 WB at Lp 303 --- Exit 124 #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
[ITZY - DALLA DALLA] KPOP TV Show | M COUNTDOWN 190221 EP.607 https://youtu.be/kwnM0xAZgGw,yuta_i10,0
"LA TOP 10 DEI MIGLIORI PC LAPTOP IN COMMERCIO #notebook #portatili #laptop #pc #pcportatili #computer #computerportatili #ultrabook #informatica #hardware #personalcomputer #gaming #gamingpc #windows #asus #hp #hewlettpackard #acer =&gt; PC Laptop, i 10 più… https://ift.tt/2GH9U7n",Luna42com_it,0
"02-22-19 Tucson, AZ - Winter Storm Desert Snow Impacts I-10 East Near Be... https://youtu.be/j1EDWclkVqU via @YouTube",hartlace1,0
i10 pissing me off why is there traffic???,theiscollettexo,0
The Latest: Part of I-10 closed because of snow http://dlvr.it/QzVT4R,raybae689,0
"Updated: Planned construction in Duval on I-295 W south at Exit 21 I-10, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451535",fl511_northeast,0
"Updated: Planned construction in Duval on I-295 W south at Exit 21 I-10, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451535",fl511_state,0
"I-10 West @Asarco, crash, left shoulder closed, clearing time 1hr.",EPPOLICE,0
[INDIO] San Gorgonio Pass I10 W Eo / 8th St Mm 13 **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190222IC00278,chp_riv,0
"Nice! I prefer scenic routes, although I took the I-10 route to get to South Llano River State Park years ago because a certain someone I was traveling with wanted to get to camping as soon as possible.",BrianCooperGeo,0
"#RT @NWSSanDiego: A cold night again tonight! Frost will impact the Inland Empire, especially along and east of I-215 and south of I-10. Frost will also develop over the inland valleys of #SanDiego County. #CAwx",SD_Stuff,0
Ah gotcha. I actually went the non I-10 route through Blanco and Luckenbach.,BrianCooperGeo,0
Baldwin Park I10 E / Fairplex Dr Ofr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02705,chp_la,0
[Preview] 몬스타엑스 (MONSTA X) - 'WE ARE HERE' - The 2nd Album Take.2 https://youtu.be/i1m4QSLhQPo,yuta_i10,0
UPDATE: All lanes now open on I-10 WB at the top of the 99th Avenue on-ramp. ,ArizonaDOT,0
So far so good on I-10 East near Downtown exit! Roads are slick so please drive carefully! *REMEMBER Do not use your phone while driving* I was the passenger in the vehicle while taking this video* #txwx #nmwx @CBS4Local @KFOX14 @KFOXTraffic @KFOXWeatherTeam @CBS4WarnWeather,AmandaKFOX_CBS,0
Blowing snow on I-10 West as we head back to Tucson from Sierra Vista. #News4Tucson,EricMillerFink,0
The Latest: Part of I-10 closed because of snow https://www.yahoo.com/news/latest-arizona-snowfall-rain-set-single-day-records-140730461.html?.tsrc=fauxdal,DilettoShoesCom,0
"Accident, right lane blocked in #Avondale on I - 10 WB at 99th Ave --- Exit 133A #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
Accident -- right two lanes blocked in #Goodyear on I - 10 WB at Lp 303 --- Exit 124 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
East LA I10 E / Durfee Ave **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190222LA02662,chp_la,0
I-10 WB: A crash is blocking the right two lanes at the L-303. #phxtraffic,ArizonaDOT,0
Was on the I 10 when it started to hail today! Traffic stopped. It was SO LOUD in my car. It look like snow was starting to stick. As I started to move my wheels actually spin just a few seconds. ,CassieGannis,0
lmfao off i10 and callaghan,MAMIPURRS,0
The Latest: Part of I-10 closed because of snow - https://www.greeen.info/?p=487332,greeenorg,0
"Accident, shoulder blocked on I - 10 WB at Inside THE DECK PARK Tunl #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
#TrafficAlert in El Paso - Loop 375 Transmountain closed both directions between I-10 and US-54 until further notice due to snow and icy conditions.,RDProductionsNV,0
I-10 WB: A crash is blocking the top of the 99th Avenue on-ramp. #phxtraffic,ArizonaDOT,0
Yoooo I almost died on the I-10 rn like I know it’s raining hardcore but please don’t drive like idiots #StaySafe I’m shaking about to cry ,dee_shells,0
"Closures on I-35, I-10 expected this weekend for maintenance http://bit.ly/2SSr7S7",KENS5,0
Accident in #Phoenix on I - 17 SB at I - 10 Stack --- Exit 200 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
Baldwin Park I10 E / Via Verde **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02523,chp_la,0
"@sonicdrivein this is the Strawberry Limeade I just bought...complete with MOLD on the lid of my cup. This was over $3 wasted! Not cool, your location needs to be much cleaner! Sonic in Katy, TX. on Fry Rd. just a few blocks from i10. Yes...I did call the store. Response...sorry. ",starlettemm,0
Today I saw a billboard for bead-proof manicures on I-10 today,sugar_reagan,0
It’s coming down again! This is I-10 near Houghton. Please be careful out there! @KOLDNews #tucson,JaniceYuNews,0
Crash off right in #Goodyear on I - 10 WB at Lp 303 --- Exit 124 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
West LA I405 S I10 E Con / I10 E **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02509,chp_la,0
East LA I10 E / Campus Dr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LA02506,chp_la,0
LAFSP I10 E / Campus Dr **Trfc Collision-1141Enrt** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00274,chp_la,0
UPDATE: All lanes now open on I-10 WB at the L-303. ,ArizonaDOT,0
@ArizonaDOT light snow on I-10 East side of Tucson. Traffic slowing near Rita Rd.,ShannonSrwise,0
East LA I710 N / I710 N I10 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02484,chp_la,0
LAFSP I710 N / I710 N I10 Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00272,chp_la,0
Crash on on-ramp not blocking in #Tempe on I - 10 EB at Elliot Rd --- Exit 157 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
Accident in #Phoenix on I - 10 WB at 27th Ave --- Exit 142 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
"Accident, left lane blocked in #Goodyear on I - 10 WB at Lp 303 --- Exit 124 #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
"A cold night again tonight! Frost will impact the Inland Empire, especially along and east of I-215 and south of I-10. Frost will also develop over the inland valleys of #SanDiego County. #CAwx",NWSSanDiego,0
I-10 WB: A crash is blocking the left lane at the L-303. #phxtraffic,ArizonaDOT,0
Getting ready for Friday Night bible study.. starts at 730 if you’re in Tucson and can make it. Kolb and I10. ,jaime1921_jaime,0
Crash on on-ramp not blocking in #Tempe on I - 10 EB at Warner Rd --- Exit 158 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
"West Valley, too! 83rd and I-10 ",HigherEdTechhie,0
"Updated: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_state,0
"Updated: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
"Updated: Planned construction in Duval on I-10 east at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_northeast,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_state,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_northeast,0
Just to add to this Johnny Jonny Mendez totally acknowledged me on IG so if you haven’t seen Real Bros of Simi Valley I 10/10 recommend @my three followers one of whom has already seen both seasons,julnlexmtnhil,0
Riding I10 Laffy all the way to Beaumont ,TGIF_500,0
"Accident, shoulder blocked in #Phoenix on I - 10 EB at 16th St --- Exit 146 #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
"Accident, shoulder blocked in #Phoenix on I - 10 EB at I - 17 Stack --- Exit 143 #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
"Accident, left lane blocked in #DowntownPhoenix on I - 10 WB at 3rd St #PHXtraffic http://bit.ly/17hvnJU",TotalTrafficPHX,0
"I-10: Due to limited visibility detected in the Panhandle, motorists are advised to reduce speed and use caution. http://fl511.com/List/Alerts",fl511_state,0
"I-10: Due to limited visibility detected in the Panhandle, motorists are advised to reduce speed and use caution. http://fl511.com/List/Alerts",fl511_panhandl,0
"if (i % 10) { printf("" ""); /* this is check for index i , when it is 0, 10, 20, 30..., don't print space, otherwise, print a space. ",BillH35534014,0
finally fixed my phone screen I’m so excited and I cannot hide it thank you @thaatnigga you changed my life I 10/10 recommend @thaatnigga for any screen repair —-thanks management,UNONOIR,0
Can’t wait to hit I-10 with my baby!,lotusgarden9_,0
RT BR_Traffic Traffic congestion has cleared on I-10 East in the Baton Rouge area.,BTRtraffic,0
Traffic congestion has cleared on I-10 East in the Baton Rouge area.,BR_Traffic,0
"uh oh I wonder how many people that’s gonna displace onto the I-10, hope this bus driver knows a few tricks",ksheely,0
Central LA I10 E / S Hoover St **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02329,chp_la,0
LAFSP I10 E / S Hoover St **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00249,chp_la,0
Hanging out with some viejos tonight. Im owning the pong table at i-10 ice house tonight.,ben_tweakin,0
Central LA I10 W / S Normandie Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02316,chp_la,0
 UK #London,amal_i10,0
"well, there are the i10 tws, they are the airpods knockoff (sorta), but the quality is actually really good (as well as the price).. there's a video that is actually pretty helpful ",SaImorella,0
You dig Journey and AC/DC and looking for something fun tonight? Come on down! — attending The I-10 Connection - East meets West at Joe's Grotto https://www.facebook.com/1101117649/posts/10217434212302841/,machine_miller,0
Why are there so many Arby’s on I-10,MannyM83,0
Look out ! ! ! Buc-ees has opened in Alabama on I-10 ! ! ! 120 gas pumps means you never have to wait!,mendyowens,0
LAFSP I10 W / Santa Anita Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00244,chp_la,0
LAFSP I10 W / Soto St **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00246,chp_la,0
The Latest: Part of I-10 closed because of snow https://hedgeaccordingly.com/the-latest-part-of-i-10-closed-because-of-snow-2/,HedgeBz,0
The Latest: Part of I-10 closed because of snow https://hedgeaccordingly.com/the-latest-part-of-i-10-closed-because-of-snow/,HedgeBz,0
 New Post : The Latest: Part of I-10 closed because of snow https://hedgeaccordingly.com/the-latest-part-of-i-10-closed-because-of-snow-2/,politicalHEDGE,0
 New Post : The Latest: Part of I-10 closed because of snow https://hedgeaccordingly.com/the-latest-part-of-i-10-closed-because-of-snow/,politicalHEDGE,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_i10,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_northeast,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_state,0
East LA I10 W / Santa Anita Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190222LA02280,chp_la,0
LAFSP I10 W / Santa Anita Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00240,chp_la,0
LAFSP I405 N / I10 W I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LAFSP00242,chp_la,0
"New: Planned construction in Duval on I-295 W north at Exit 21 I-10, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451536",fl511_state,0
"New: Planned construction in Duval on I-295 W north at Exit 21 I-10, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451536",fl511_northeast,0
"New: Planned construction in Duval on I-295 W south at Exit 21 I-10, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451535",fl511_state,0
"New: Planned construction in Duval on I-295 W south at Exit 21 I-10, left lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451535",fl511_northeast,0
West LA I405 N / I10 W I405 N Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02284,chp_la,0
East LA I10 W / Santa Anita Ave **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02285,chp_la,0
"Stall cleared in #Downtown on I-10 katy Fwy Outbound at Taylor, stop and go traffic back to 69 Eastex Fwy, delay of 8 mins #traffic",TotalTrafficHOU,0
Join me and your friends and neighbors for a casual discussion over donuts. Come share your questions and thoughts on community topics important to you. Sat Mar 2nd 8-10am Fair Oaks Ranch Snowflake Donuts @I-10 Frontage Road &amp; Leslie Pfeiffer ,lauragkoerner,0
"Stall blocks a right lane and a right shoulder. in #Downtown on I-10 katy Fwy Outbound at Taylor, stop and go traffic back to 69 Eastex Fwy",TotalTrafficHOU,0
I10 going east just before Verado in Buckeye @KristySFox10 you have my permission,thumpher1234,0
"Vehicle fire blocks 3 right lanes and a right shoulder. in #Heights on I-10 katy Fwy Inbound at Heights, stop and... http://bit.ly/17hsIjn",TotalTrafficHOU,0
Dirty John is such a fucked up show I 10/10 recommend,MissAbigail13,0
Map and info of the crash on eastbound I-10 that caused the back up out in the Rita Ranch area ,whatsuptucson,0
Central LA I10 W / Mateo St **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222LA02214,chp_la,0
[IE] Rancho Cucamonga I10 E / Milliken Ave Onr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190222IN01195,chp_riv,0
New Orleans LA USA - Automotive Service Technicians - All Skill Levels - 13040 I-10 Service Road New: 13040 I-10 Service Road New Orleans LA 70128 Automotive Service Technicians All Skill Levels 2 Years of Experience Prefe http://dld.bz/hsz5q,Service_Guide,0
Cleared in #EastBatonRouge on I 10 WB at College Dr #traffic http://bit.ly/12oyfoo,TotalTrafficBTR,0
