tweet,username,after_incident
"Wknd Cnstrctn: WB I-10 narrowed to one lane at 67th Avenue in west Phoenix, expected to re-open by 6 p.m. Sunday (Feb. 24) for paving work at the Loop 202 South Mountain Freeway interchange work zone.",DetourDanKTAR,0
Wknd Cnstrctn: EB I-10 narrowed to one lane @59th Avenue in west Phoenix expected to fully re-open by 4 a.m. Monday (Feb. 25) for bridge work at the Loop 202 South Mountain Freeway interchange work zone.,DetourDanKTAR,0
"Cleared: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM.",fl511_state,0
"Cleared: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM.",fl511_i10,0
"Cleared: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM.",fl511_northeast,0
"Updated: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM. http://fl511.com/EventDetails/District%202/451546",fl511_state,0
"Updated: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM. http://fl511.com/EventDetails/District%202/451546",fl511_i10,0
"Updated: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:59:40PM. http://fl511.com/EventDetails/District%202/451546",fl511_northeast,0
"New: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:27:43PM....http://fl511.com/EventDetails/District%202/451546",fl511_i10,0
"New: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:27:43PM....http://fl511.com/EventDetails/District%202/451546",fl511_northeast,0
"New: Disabled vehicle in Duval on I-10 west at Exit 360 Mcduff, left lane blocked. Last updated at 11:27:43PM....http://fl511.com/EventDetails/District%202/451546",fl511_state,0
RT BR_Traffic All lanes are open on I-10 West on the Mississippi River Bridge. Traffic congestion is minimal.,BTRtraffic,0
All lanes are open on I-10 West on the Mississippi River Bridge. Traffic congestion is minimal.,BR_Traffic,0
RT BR_Traffic The right lane is blocked on I-10 West on the Mississippi River Bridge due to a stalled vehicle. Traffic congestion is minimal.,BTRtraffic,0
"Cleared: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last updated at 08:04:40PM.",fl511_state,0
"Cleared: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last updated at 08:04:40PM.",fl511_northeast,0
"Cleared: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last updated at 08:04:40PM.",fl511_i10,0
The right lane is blocked on I-10 West on the Mississippi River Bridge due to a stalled vehicle. Traffic congestion is minimal.,BR_Traffic,0
"I-10 West @Asarco, crash, left shoulder closed, clearing time 1hr.",EPPOLICE,0
Blowing snow on I-10 West as we head back to Tucson from Sierra Vista. #News4Tucson,EricMillerFink,0
"West Valley, too! 83rd and I-10 ",HigherEdTechhie,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_i10,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_state,0
"New: Planned construction in Duval on I-10 west at Exit 343 US-301, right lane blocked. Last updated at...http://fl511.com/EventDetails/District%202/451539",fl511_northeast,0
You dig Journey and AC/DC and looking for something fun tonight? Come on down! — attending The I-10 Connection - East meets West at Joe's Grotto https://www.facebook.com/1101117649/posts/10217434212302841/,machine_miller,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_i10,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_northeast,0
"New: Planned construction in Duval on I-10 west ramp to Exit 356 I-295 W, off-ramp right lane blocked. Last...http://fl511.com/EventDetails/District%202/451537",fl511_state,0
The gorilla made a wrong turn and headed west on I-10 instead of east towards Florida.,SphaleriteMz,0
Accident in #Tempe on I - 10 EB west of Elliot Rd --- Exit 157 #PHXtraffic http://bit.ly/17hvnJU,TotalTrafficPHX,0
RT BR_Traffic The entrance ramp from College Drive to I-10 West is now open. There is no congestion from this incident.,BTRtraffic,0
The entrance ramp from College Drive to I-10 West is now open. There is no congestion from this incident.,BR_Traffic,0
6:10pm.. The right lane is blocked I-10 West at Acadian Thruway and the entrance ramp from College Drive to I-10 West is partially blocked due to vehicle recovery operations.,TotalTrafficNO,0
RT BR_Traffic The entrance ramp from College Drive to I-10 West is partially blocked due to vehicle recovery operations. Congestion is minimal at this time.,BTRtraffic,0
The entrance ramp from College Drive to I-10 West is partially blocked due to vehicle recovery operations. Congestion is minimal at this time.,BR_Traffic,0
"Cleared: Emergency road construction in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at 06:46:51PM.",fl511_panhandl,0
"Cleared: Emergency road construction in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at 06:46:51PM.",fl511_i10,0
"Cleared: Emergency road construction in Gadsden on I-10 west at Exit 181 /SR-267, right lane blocked. Last updated at 06:46:51PM.",fl511_state,0
"I-10 West @McRae, stalled semi, FINAL , all lanes open, backup to Yarbrough.",EPPOLICE,0
"I-10 West @McRae, stalled semi, update 1, center lane remains closed, backup to Yarbrough, clearing time 1hr.",EPPOLICE,0
@fl511_panhandl What’s going on on I 10 west mile marker 181,pattijshea,0
"TRAFFIC ALERTS, PLAN AHEAD: - I-10 East @Piedras, crash, all lanes closed until further notice. - I-10 West @McRae, stalled semi, center lane closed. Plus our windy weather is affecting visibility. Drive to conditions. Travel safely. Be patient. ",txdotelp,0
"Cleared: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at 04:40:16PM.",fl511_i10,0
"Cleared: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at 04:40:16PM.",fl511_state,0
"Cleared: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at 04:40:16PM.",fl511_northeast,0
Windy conditions expected on Saturday with west winds gusting as high as 55 mph at times north of the I-10 corridor and southern Heartland counties. This could cause hazardous travel conditions and will also present an increased fire danger. #NWSSanAngelo #sjtwx,NWSSanAngelo,0
"I-10 West @McRae, stalled semi, center lane closed, backup to Yarbrough, clearing time 1hr.",EPPOLICE,0
"New: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451483",fl511_i10,0
"New: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451483",fl511_northeast,0
"New: Object on roadway in Duval on I-10 west at Exit 356 I-295 W, 2 left lanes blocked. Last updated at...http://fl511.com/EventDetails/District%202/451483",fl511_state,0
I-10 west bring it on over :),Trailerparkin,0
RT BR_Traffic Congestion has cleared on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132.,BTRtraffic,0
Congestion has cleared on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132.,Laf_Traffic,0
Congestion has cleared on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132.,BR_Traffic,0
***TRAFFIC ALERT*** There is congestion on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132 due to an accident that has cleared. Use caution.,kpel965,0
2:53PM.. all lanes open on I-10 West at Ramah after an accident.,TotalTrafficBTR,0
RT BR_Traffic There is congestion on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132 due to an accident that has cleared. Use caution.,BTRtraffic,0
There is congestion on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132 due to an accident that has cleared. Use caution.,BR_Traffic,0
There is congestion on I-10 West from Mile Marker 135 (Ramah) to Mile Marker 132 due to an accident that has cleared. Use caution.,Laf_Traffic,0
"Southeast Commercial Real Estate | 228.276.2700 20.5 Acres located 1/2 mile west of Hwy 49 between Landon Rd and I-10, with access via White St. Property is currently zoned A-1 Agricultural but is adjacent to commercially zoned parcels fronting Landon Rd. ",SoutheastCREMS,0
[INDIO] Indio I10 W Wo / Chiriaco Summit **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224IC00140,chp_riv,1
Baldwin Park I10 W / Kellogg Dr **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA01354,chp_la,1
Baldwin Park I10 W / Kellogg Dr **Traffic Break** http://m.chp.ca.gov/incident.aspx?id=190224LA01343,chp_la,1
West LA I405 S / I10 E I405 N Con **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA01332,chp_la,1
Who knew the i10 had 51 in it tbh,hennerz_,1
That’s I10 lol,planperfecto,1
Central LA I5 N / I10 E **Live or Dead Animal** http://m.chp.ca.gov/incident.aspx?id=190224LA01259,chp_la,1
"Fayette County, TEXAS! Next time you're traveling I10 on your way to Houston, and you find yourself between Flatonia &amp; Schulenberg, look north &amp; wave!!! ",ryan102857,1
East LA I10 W / Santa Anita Ave **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190223LA03188,chp_la,1
[IE] San Bernardino I10 E Wo / 9th St **Animal Hazard** http://m.chp.ca.gov/incident.aspx?id=190224IN00455,chp_riv,1
How to pair i10 TWS to Iphone 8 or Iphone 8 plus https://youtu.be/Gv-FQVkdJ-M via @YouTube,ENVYLIGER,1
East LA I605 N / I10 E Con **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA00937,chp_la,1
[IE] Rancho Cucamonga I10 W At / I15 **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190224IN00412,chp_riv,1
Well my i10 is in for repairs on brakes tomorrow morning. Cut grass again yesterday . Gonna be a long season.,starshiphonda,1
"""I10 by 10""",iAmThe_A,1
My watch costs as much as a your i10 ,shiman_e,1
I don’t think this poll counted enough of the evangelical lemmings north of I10 who re-elected Lyin Ted. 2020 isn’t going to be easy for the Dems in Texas. #Beto2020,ChrisPatriarca,1
Central LA Sr60 W / I5 N I10 W Con **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190224LA00888,chp_la,1
[INDIO] San Gorgonio Pass I10 E Wo / Oak Valley Pkwy Mm 5 **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224IC00064,chp_riv,1
"Steve, this is impressive and enviable! Great i10 score also.",rwilly2003,1
3 year me achieve on car (i10) pure 2000 se Jayda downline h .Er Rajees kumar roy ,Nitishk93134896,1
[INDIO] San Gorgonio Pass I10 E Sr60 W Con / 6th St Ofr **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224IC00056,chp_riv,1
Because the same girls won’t ever date you ne i10 yakho. They will call you sorta names ,iKingVele_Le,1
Baldwin Park I10 W / E Holt Ave **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190224LA00659,chp_la,1
Baldwin Park I10 E / Holt Ave W Onr **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA00603,chp_la,1
Baldwin Park I10 E / Holt Ave E Onr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190224LA00588,chp_la,1
Airpods i10 TWS $5 QI Wireless Charging Pad https://www.vidrise.com/v/ckqjd/ @GetKnockies,mikesunboxing,1
LA S Santa Fe Ave / I10 E **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190224LA00532,chp_la,1
Baldwin Park I10 E / HOLT AVE OFR **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224LA00505,chp_la,1
[IE] San Bernardino I10 W Eo / Cedar Ave **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190224IN00220,chp_riv,1
Pretty sure dude was drivin his truck on the wrong side of I10 and totaled his shit into the shoulder wall smh,UrFavoriteGinga,1
Stuck in the middle of fucking I10 cause of an accident. I'm finna take my dumbass to sleep.,Gabrielalva93,1
[IE] San Bernardino I10 E / Yucaipa Blvd **Trfc Collision-Unkn Inj** http://m.chp.ca.gov/incident.aspx?id=190224IN00198,chp_riv,1
Central LA I10 E / N State St **Hit and Run No Injuries** http://m.chp.ca.gov/incident.aspx?id=190224LA00320,chp_la,1
Central LA I10 E / Soto St **Wrong Way Driver** http://m.chp.ca.gov/incident.aspx?id=190224LA00288,chp_la,1
East LA I10 E / City Terrace **Wrong Way Driver** http://m.chp.ca.gov/incident.aspx?id=190224LA00294,chp_la,1
[INDIO] Indio Sr62 W Eo / I10 **Report of Fire** http://m.chp.ca.gov/incident.aspx?id=190224IC00019,chp_riv,1
"I tried making it out west for the last two days. The I10 was completely closed at 67th ave and most of everything was rerouted to McDowell, Indian school, van buren, buckeye and lower buckeye and all of them are also under construction and blocked off at 51st ave. Good luck! ",ItsPronotRetail,1
"I tried making it out west for the last two days. The I10 was completely closed at 67th ave and most of everything was rerouted to McDowell, Indian school, van buren, buckeye and lower buckeye and all of them are also under construction and blocked off at 51st ave. Good luck!",ItsPronotRetail,1
[IE] Rancho Cucamonga I10 E / Central Ave **Animal Hazard** http://m.chp.ca.gov/incident.aspx?id=190224IN00059,chp_riv,1
[INDIO] San Gorgonio Pass I10 W / Beaumont Ave Ofr **Trfc Collision-1141 Enrt** http://m.chp.ca.gov/incident.aspx?id=190224IC00010,chp_riv,1
Just saw an accident on i10 with a motorcycle and it hit home.. it hasn’t been a week since you’ve been gone ,ohhhjess_,1
Do you have an arrangement with @HyundaiSA on their R1999 pm instalment for a 1.0 litre Grand i10?,AtheistZulu,1
"Book Your Dream Home & Stand Chance To Win Hyundai Grand i10, Bajaj Pulsar, LED TV &amp; More. click: http://www.prateek-grand-city.com/ #PrateekGrandCity #SiddharthVihar #PrateekGroup #Paeonia #Price #Review",propcasanoida,1
[IE] Rancho Cucamonga N Mountain Ave / I10 W **Trfc Collision-No Inj** http://m.chp.ca.gov/incident.aspx?id=190223IN01768,chp_riv,1
"The @HyundaiSA 1.0 litre Grand i10 goes for R165,000 (R174k with delivery costs). Let's work this out in reverse: Residual Value R35k Interest 5.5% 72 months Deposit R25,525.00 You get an instalment of R2006.60! So #IssaPossible! See pic for her numbers. Not okay.",AtheistZulu,1
