,tweet,username,date,after_incident,langs
404,What an amazing surprise as I opened my sunroof on Santa Monica Blvd. in Beverly Hills to find a Janet Echelman sculpture hanging over my head! Thought of you timothypaulmyers #streetart #sitespecificinstallation… https://www.instagram.com/p/B1Xlr-vFgUH/?igshid=vsjolwnnszng,wmacielgallery,Tue Aug 20 02:12:04 +0000 2019,1,en
405,Guitarist Zach DeLuca playing rock solos on top of his ex’s Honda Civic on Ocean a blvd in Santa Monica. #rock #metal #klos #klos955 #santamonica #guitar #rocknroll #music @Palisades Park - Santa Monica Pier https://www.instagram.com/p/B1XXOz9Fo58/?igshid=1um7wxivbpsyx,TedSoquiPhoto,Tue Aug 20 00:05:44 +0000 2019,1,en
406,Lol point taken. I went to the one on Santa Monica Blvd and it is very very good. Their mapo slaps and so does their cumin beef.,replytj,Mon Aug 19 21:34:58 +0000 2019,1,en
407,"Currently on a Metro 4 bus cruising at a snail’s pace down Santa Monica Blvd, and holy hell this bus needs its own lane",NW_Horadam,Mon Aug 19 18:10:24 +0000 2019,1,en
408,"Imagine Santa Monica Blvd. every Sunday funday just open to buses, bikes, and pedestrians. #weho",danwentzel,Mon Aug 19 14:34:59 +0000 2019,1,en
409,"I’ve been to #WestHollywood in the past to: see a cool bus stop art installation, eat a yummy burger w/ a personalized plate at Irv’s Burgers, and take a tour of the Schindler House. Today, I got to ride a pedal scooter on Santa Monica Blvd. in @WeHoCity! #CicLAvia #WeHo",_KennyUong_,Mon Aug 19 02:10:51 +0000 2019,1,en
410,Was so great to see @GabrielBang right by my house today; I loved how Santa Monica Blvd was transformed into a bikers’ paradise...Wish it could have more often... Love to keep it goin all year round by renting from… https://www.instagram.com/p/B1VAJV6pJcw/?igshid=p8legsze6zgk,slh2346,Mon Aug 19 02:05:35 +0000 2019,1,en
411,Wow what a wonderful Sunday here in West Hollywood! No cars on Santa Monica Blvd gives the city such a peaceful vibe!!! What a great idea for young and old to enjoy the ride through our beautiful city! @GabrielBang… https://www.instagram.com/p/B1UxAa-nhav/?igshid=180es1dbdvdz,J_P_Montgomery,Sun Aug 18 23:53:14 +0000 2019,1,en
412,Only thing I’m hoping is that Duh-wight takes it personal this time & puts in some serious work. Also hoping he stays off Santa Monica Blvd. ;),tuckerdalebooth,Sun Aug 18 21:45:44 +0000 2019,1,en
413,"Going on live tonight at Live Music venue, #trip in Santa Monica. 2101 Lincoln blvd. Almost ready for the stage in Trip Santa Monica , a live music venue, tonight at 9pm . Hoping to see some of you... The mix is… https://www.instagram.com/p/B1UiV5AgQya/?igshid=1jmpprty9nj4h",LueLafe,Sun Aug 18 21:45:06 +0000 2019,1,en
414,Just witnessed a girl throwing up on Santa Monica Blvd with a New Orleans sized drink in her hand. I respect the hustle but damn it’s 1pm,bjyetra,Sat Aug 17 20:19:41 +0000 2019,1,en
415,"When you’re waking down Santa Monica Blvd (there’s a song there somewhere) and you casually switch your gasses for sunglasses so you can check out the shirtless, muscled, tattooed guy who’s just flopping so much he’s going to knock someone over.",MarkFloydThaut,Sat Aug 17 19:23:18 +0000 2019,1,en
416,Help! Please R/T. Help find Medium black dog her name is KIRBY. She got spooked by a homeless guy while at Plummer Park. She ran across Santa Monica Blvd toward Sunset.Has tags on. Call 310-466-9249 if you find her. She is a sweet dog but is easily scared. Approach her slowly. ,melroseaction,Sat Aug 17 00:16:50 +0000 2019,1,en
417,"Fri lunch 11-2 at @method_studios 3401 Exposition Blvd, Santa Monica, CA 90404. #thefixonwheels #thefixburger #methodstudios @Method Studios https://www.instagram.com/p/B1OriL2n1-E/?igshid=1qwvelmdtslwy",thefixonwheels,Fri Aug 16 15:10:01 +0000 2019,1,en
418,"1819 Cloverfield Blvd Santa Monica, CA 90404 United States",theprettyyr1,Thu Aug 15 21:35:28 +0000 2019,1,en
419,"1819 Cloverfield Blvd Santa Monica, CA 90404 United States",theprettyyr1,Thu Aug 15 21:33:19 +0000 2019,1,en
420,"1819 Cloverfield Blvd Santa Monica, CA 90404 United States",theprettyyr1,Thu Aug 15 21:33:12 +0000 2019,1,en
421,I’m hosting at Vinadoré Café tomorrow at 4 PM! 8157 Santa Monica Blvd. 5 dollars for 10 minutes!!! #hosting #comedy #standup #vinadorécafe #openmic #awesome #stagetime #LA #melons @Vinadore Studio &amp; Cafe - Social… https://www.instagram.com/p/B1MylYChpet/?igshid=ojrlus2yx4qi,nickcain92,Thu Aug 15 21:33:05 +0000 2019,1,en
422,Do you dream of being a stand up comic filling theaters with fans and making people laugh? Then come on down to the @LASchoolComedy tonight for class at our studio at 10835 Santa Monica Blvd. For more information or… https://www.instagram.com/p/B1KQ_GoAl_D/?igshid=18905mm6f2xuh,LASchoolComedy,Wed Aug 14 22:04:00 +0000 2019,1,en
423,Hollywood Blvd and Santa Monica Blvd closed Sunday. ,EvilERUReady,Wed Aug 14 04:31:30 +0000 2019,1,en
424,Do ya remember? We were the champions!!! Jajaja I miss you!!! en West Hollywood - Santa Monica Blvd https://www.instagram.com/p/B0_ujrsn8gP/?igshid=hqv6vfzivpem,octavio_kuppul,Sat Aug 10 19:47:50 +0000 2019,1,en
425,"Happy Hump Day from Lincoln Blvd. @Santa Monica, California https://www.instagram.com/p/B08tWGdBKld/?igshid=1fsz8ohq2a7r6",Oldsurfhero,Fri Aug 09 15:39:27 +0000 2019,1,en
426, BRAND NEW OFFICIAL WEST LOS ANGELES SNAPBACKS AVAILABLE AT : RIP CITY SKATES 2709 SANTA MONICA BLVD SANTA MONICA CA 90404 (310)828-0388 @78NRC COP ONE OF THESE EXCLUSIVE SNAPBACKS FOR THE SUMMER BEFORE THEY… https://www.instagram.com/p/B0zJ_ULHbtv/?igshid=1x8x8bywfy3nk,GHETTOFRESH100,Tue Aug 06 19:19:31 +0000 2019,1,en
427,"OPENING NIGHT - One Month from Today!!! ”Veracity” by Peachanda DuBose The Hudson Theatres 6539 Santa Monica Blvd. Los Angeles, CA 90038 September 5th 7:45pm September 19th 5pm &amp; 7:45pm September 26th 5pm &amp; 7:45pm Tickets: https://mayan.ticketbud.com/-veracity – at Hudson Theatres",StevenTingus,Mon Aug 05 20:02:06 +0000 2019,1,en
428,"Saturday August 3 @7pm @the Landmark Nuart Theater on Santa Monica Blvd in LA - Opening weekend Q&amp;A's with filmmakers Garret Price and Drake Doremus along with Victor Levin , director of 5 to 7 , will introduce the film! #antonyelchin #loveantosha #drakedoremus #garretprice – at TRHPS @Nuart Theatre",AntonFoundation,Sat Aug 03 18:05:36 +0000 2019,1,en
429,Sir... Melrose doesn’t go to Beverly Hills. Take Santa Monica Blvd instead.,deepaksxo,Sat Aug 03 11:15:23 +0000 2019,1,en
430,@LADWP Power outage at 10777 Santa Monica Blvd 90025,Jarom_Ells,Sat Aug 03 01:30:37 +0000 2019,1,en
431,"I went there a few times in the late 70s , I think they were known for great Chili . It’s still there. 8447 Santa Monica Blvd, West Hollywood, CA 90069",connelly113,Fri Aug 02 18:02:08 +0000 2019,1,en
432,Consider yourself invited! 2 hour workshop this Sunday August 4 1pm at Poweryoga East. 522 Santa Monica Blvd. as always: by donation. @Power Yoga East https://www.instagram.com/p/B0qsu_jndyA/?igshid=g8xecz3nn8z2,danimal42,Fri Aug 02 15:47:47 +0000 2019,1,en
433,DEMO DAY Join us at MMD tomorrow from 4-7pm for #CraftCannabis unlike any other 1515 N Cahuenga Blvd. #LosAngeles Special options @MMDhollywood #NORTHERNEMERALDS #losganjales #hollyweed #hollywood #santamonica #noho #northhollywood #california #MMDhollywood #MMDshops,NrthernEmeralds,Thu Aug 01 00:04:41 +0000 2019,1,en
434,"FOR TICKETS, SEE BELOW!!! Tomorrow, Wed., July 31st, we’re having a $19.99 (one day sale) for “Veracity” opening night (Sept. 5, 2019). Regular price: $25.00. The Hudson Theatres 6539 Santa Monica Blvd. Los Angeles, CA 90038 September 5th, 19th and 26th https://mayan.ticketbud.com/-veracity – at Hudson Theatres",StevenTingus,Tue Jul 30 21:40:37 +0000 2019,1,en
435,Los Angeles checklist Visited the Getty museum Seen Santa Monica and the Pier Visited Venice Beach in the bright sun Accident on Hollywood Blvd with a hit and run of the person crashing into us...,MetalMatze,Tue Jul 30 17:16:08 +0000 2019,1,en
436,"What a double bill on Friday! I love seeing Sunset Blvd on the big screen. #mydayinla #moviesonthebigscreen #sunsetblvd #santamonica #losangeles @Santa Monica, California https://www.instagram.com/p/B0ix0sqB3cP/?igshid=2oq1fyb9woch",staylor973,Tue Jul 30 13:58:20 +0000 2019,1,en
437,"Graffiti Tracking: 1520 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Mon Jul 29 22:42:19 +0000 2019,1,en
438,"Graffiti Tracking: 316 Pico Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Jul 29 22:01:34 +0000 2019,1,en
439,Close lol it was on Santa Monica blvd at Ye Olde King's Head,lrdslg,Mon Jul 29 19:23:33 +0000 2019,1,en
440,"Graffiti Tracking: 181 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Mon Jul 29 14:53:38 +0000 2019,1,en
441,yo for real! They’re circling over my neighborhood & there are police cars speeding down my street towards Santa Monica Blvd - what is going on?!,AustinRiva,Sun Jul 28 07:32:55 +0000 2019,1,en
442,"A stranger addressing me, Santa Monica: 3rd St. and Wilshire Blvd.: “Do you kick ass or do you kiss ass?” [No response] “No, you don’t kiss ass, you definitely kick ass. You’re magnificent, keep it up. Keep doing what you’re doing.”",GuarBaird,Sun Jul 28 03:46:39 +0000 2019,1,en
443,Prank or guerrilla marketing- it’s still the funniest @SharkWeek advertisement. I found this gem at Target on Santa Monica Blvd. – at Target,sewmuchdrama,Sun Jul 28 02:19:29 +0000 2019,1,en
444,T.O.N.I.G.H.T! 10pm-Close @BUSBYSWEST 3110 Santa Monica blvd Santa Monica CA 90404 .. top40•throwbacks•edm•latin•remix videos all night by yours truly @DJLogic805 @Busby's West https://www.instagram.com/p/B0cI3aQAny-/?igshid=yb998klbgxwe,iamdjlogic,Sun Jul 28 00:04:59 +0000 2019,1,en
445,"I have seen it on Olympic Blvd in Santa Monica, near Bundy.",EWOKinLA,Sat Jul 27 19:37:16 +0000 2019,1,en
446,Happy Saturday #mylilberkeley #westhollywoodpets #chihuahuasofinstagram #weekends @West Hollywood - Santa Monica Blvd https://www.instagram.com/p/B0bicomlrva/?igshid=12f4jlwzizvui,teedancing,Sat Jul 27 18:30:12 +0000 2019,1,en
447,Got in my way I put spell on that nikkah ... VOO~DOO.. @West Hollywood - Santa Monica Blvd https://www.instagram.com/p/B0besCSnLen/?igshid=4g4u0obnxbn2,HighImBishop,Sat Jul 27 17:56:29 +0000 2019,1,en
448,"Who ready for that ""PHONE NUMBERS"" FT #TBCBRUCE @West Hollywood - Santa Monica Blvd https://www.instagram.com/p/B0bYF1EHyek/?igshid=6fyxgra9qsmn",HighImBishop,Sat Jul 27 16:59:14 +0000 2019,1,en
449,"Graffiti Tracking: 2600 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Sat Jul 27 06:00:16 +0000 2019,1,en
450,"Graffiti Tracking: 2221 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Jul 26 21:32:01 +0000 2019,1,en
451,"CORRECTION: Our partners, @LADOTofficial, will close Olympic Blvd from Centinela Ave to Bundy Dr this Friday and Saturday from 10PM to 10AM. Traffic will be detoured to Santa Monica Blvd and W Pico Blvd. Visit http://myladot.lacity.org or call 311 for more info.",santamonicacity,Fri Jul 26 20:38:12 +0000 2019,1,en
452,"One of our Team Members is enjoying a mini vacation in Cali. Instead of sharing family pictures, he sent us this image from Santa Monica. Apparently he stood at this Santa Monica Blvd. intersection and videotaped the diagonal crossing for 30 min. No diagonal crosswalk striping? ",Nishuane,Fri Jul 26 15:26:55 +0000 2019,1,en
453,"Graffiti Tracking: 2017 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Jul 26 15:00:13 +0000 2019,1,en
454,"Graffiti Tracking: 2408 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Jul 26 15:00:09 +0000 2019,1,en
455,"Graffiti Tracking: 3017 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Fri Jul 26 14:52:16 +0000 2019,1,en
456,"Graffiti Tracking: 1914 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Jul 26 14:44:47 +0000 2019,1,en
457,"Graffiti Tracking: 1821 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Fri Jul 26 14:32:23 +0000 2019,1,en
458,"Fri lunch 11-2 at @method_studios 3401 Exposition Blvd, Santa Monica, CA 90404. #thefixonwheels #thefixburger #methodstudios @Method Studios https://www.instagram.com/p/B0XacvGHoyi/?igshid=16owm7me2gtmy",thefixonwheels,Fri Jul 26 04:02:26 +0000 2019,1,en
459,"Earlier stalled car moved out of lanes in #Hollywood on US-101 NB before Highland Ave, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Fri Jul 26 01:39:27 +0000 2019,1,en
460,"Stalled car blocking the middle lane in #Hollywood on US-101 NB before Highland Ave, stopped traffic back to Santa Monica Blvd #LAtraffic",TotalTrafficLA,Fri Jul 26 01:22:36 +0000 2019,1,en
461,Honored to give the Welcome @Bernie Sanders event! Date: 7/26 Time: 6pm-7:30. Doors open at 4:30pm. Location: Memorial Greek Amphitheater - Santa Monica High School 601 Pico Blvd 90405 #berniesanders #berniesanders2020 #singlepayerhealthcare #MedicareForAll,ErikaFeresten,Thu Jul 25 23:22:50 +0000 2019,1,en
462, Panini Kabob Post workout meal at @MyPaniniKabob Santa Monica! Delicious food in a nice location just off the 3rd street promenade on 312 Wilshire blvd for a great price (15$plate). The food is delicious and… https://www.instagram.com/p/B0WoSXtHiQH/?igshid=1di7z0sq7an92,Stanimal9,Thu Jul 25 20:50:54 +0000 2019,1,en
463,"Graffiti Tracking: 1838 Wilshire Blvd, Santa Monica, CA 90403, USA",594Graffiti,Thu Jul 25 17:35:04 +0000 2019,1,en
464,http://SSUR.com Italian French Terry shorts made in Odessa 7710 Santa Monica Blvd LA (323)656-1619 @SSUR https://www.instagram.com/p/B0Ug7UNnWKA/?igshid=zbavrfwlw2bt,SSUR69,Thu Jul 25 01:01:22 +0000 2019,1,en
465,"Stalled car blocking the second lane from the left in #WestLa on 405 SB after Santa Monica Blvd, stopped traffic back to Wilshire Blvd",TotalTrafficLA,Wed Jul 24 22:35:59 +0000 2019,1,en
466,"Graffiti Tracking: 2338 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 24 22:07:48 +0000 2019,1,en
467,"Graffiti Tracking: 230 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 24 15:17:48 +0000 2019,1,en
468,"Graffiti Tracking: 120a Wilshire Blvd, Santa Monica, CA 90401, USA",594Graffiti,Tue Jul 23 22:18:21 +0000 2019,1,en
469,"Graffiti Tracking: Memorial Park, 1401 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Jul 23 20:00:29 +0000 2019,1,en
470,"Graffiti Tracking: 1927 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Jul 23 17:15:15 +0000 2019,1,en
471,"Graffiti Tracking: 1517 Lincoln Blvd, Santa Monica, CA 90401, USA",594Graffiti,Tue Jul 23 16:56:41 +0000 2019,1,en
472,"Graffiti Tracking: 1925 Cloverfield Blvd, Santa Monica, CA 90404, USA",594Graffiti,Tue Jul 23 16:20:30 +0000 2019,1,en
473,"Graffiti Tracking: 3014 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 15:43:14 +0000 2019,1,en
474,"Graffiti Tracking: 10-20 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 15:18:46 +0000 2019,1,en
475,"Graffiti Tracking: 506 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 15:08:19 +0000 2019,1,en
476,"Graffiti Tracking: 2931 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 14:52:54 +0000 2019,1,en
477,"Graffiti Tracking: 117 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 14:51:36 +0000 2019,1,en
478,"Graffiti Tracking: 3115 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 14:47:53 +0000 2019,1,en
479,"Girl, U know I’ve walked down Santa Monica Blvd on a Thursday night. I need to binge watch on my couch and catch up!",PaulinaGC,Tue Jul 23 06:33:12 +0000 2019,1,en
480,"Graffiti Tracking: 181 Ocean Park Blvd , Santa Monica, CA 90405, USA",594Graffiti,Tue Jul 23 06:00:35 +0000 2019,1,en
481,"The Fringe on Santa Monica blvd near Vine would be cheap as hell. Let me know, I know a bunch of people and can put them in contact with you.",chadaforeman,Mon Jul 22 02:30:39 +0000 2019,1,en
482,"MISSING: Orange tabby cat in the West LA 90025 area. Name: Ares. Last seen at 5:30pm today near Santa Monica Blvd. and Overland Ave. He may be injured. No collar, but he’s chipped. Please DM with info — reward if found. PLEASE RT FOR AWARENESS ",_Zephye,Sun Jul 21 02:37:34 +0000 2019,1,en
483,TONIGHT!! I’m DJ’ing thehudsonla on Santa Monica Blvd and Cresent Heights! 10pm!! Hit me up ASAP to join my table! @The Hudson Los Angeles https://www.instagram.com/p/B0HN5CXHhS9/?igshid=12n4s1y97g9en,talonreid,Fri Jul 19 21:04:51 +0000 2019,1,en
484,"A crash is blocking a middle lane. in #SantaMonica on 10 WB at Lincoln Blvd, stopped traffic back to Bundy Dr, delay of 21 mins #LAtraffic",TotalTrafficLA,Fri Jul 19 20:00:43 +0000 2019,1,en
485,"A crash is blocking a middle lane. in #SantaMonica on 10 WB at Lincoln Blvd, stopped traffic back to Centinela Ave, delay of 17 mins",TotalTrafficLA,Fri Jul 19 19:52:43 +0000 2019,1,en
486,"Graffiti Tracking: 1904 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Thu Jul 18 17:31:43 +0000 2019,1,en
487,Come on down to the @LASchoolComedy tonight and get some open mic time to sharpen your standup skills and practice new material. Sign up starts at 6:45 pm at our studio at 10835 Santa Monica Blvd. And if you have… https://www.instagram.com/p/B0EJSGAAhLU/?igshid=1t2fut7nbe1k2,LASchoolComedy,Thu Jul 18 16:26:52 +0000 2019,1,en
488,It will be along Santa Monica Blvd! Sunday August 18th ,WeHoChamber,Wed Jul 17 22:44:36 +0000 2019,1,en
489,"Graffiti Tracking: 181 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 17 21:58:27 +0000 2019,1,en
490,"Graffiti Tracking: 2001 Olympic Blvd, Santa Monica, CA 90404, USA",594Graffiti,Wed Jul 17 20:12:16 +0000 2019,1,en
491,"Graffiti Tracking: 2947 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 17 18:10:09 +0000 2019,1,en
492,"Graffiti Tracking: 2122 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 17 17:32:21 +0000 2019,1,en
493,"Graffiti Tracking: 3127 Lincoln Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 17 15:20:01 +0000 2019,1,en
494,"Graffiti Tracking: 119 Ocean Park Blvd, Santa Monica, CA 90405, USA",594Graffiti,Wed Jul 17 15:13:23 +0000 2019,1,en
495,It’s hot out here and I’m in a mood. Come out tonight to BURNING YOUR BAGGAGE from some catharsis and comedy. Plus it’s the pretty baby’s @itsgabiconti birthday Bar Lubitsch 7:30pm 7702 Santa Monica Blvd West Hollywood 90046 – at Bar Lubitsch,TroubleJones,Tue Jul 16 21:29:36 +0000 2019,1,en
